MD-MVM Id,Nationellt övervakningsstations-ID,Övervakningsstation,Stationskoordinat N/X,Stationskoordinat E/Y,Län,Kommun,MS_CD C3,ProvId,Provdatum,Provtagningsår,Provtagningsmånad,Provtagningsdag,SeasonType,Season,Season priority,Season cleaning,Max provdjup (m),TOC (mg/l C),DOC (mg/l C),Tot-N_ps (µg/l N),Tot-N_TNb (µg/l N),Abs_F 254 (/5cm),Abs_F 365 (/5cm),Abs_F 420 (/5cm),Abs_F 436 (/m),Abs_OF 420 (/5cm),Turb_FNU (FNU),Kfyll (µg/l),pH,Kond_25 (mS/m),Alk/Acid (mekv/l),Ca (mekv/l),Mg (mekv/l),Na (mekv/l),K (mekv/l),SO4 (mekv/l),Cl (mekv/l),F (mekv/l),NH4-N (µg/l N),NO2+NO3-N (µg/l N),PO4-P (µg/l P),Tot-P (µg/l P),Si (mg/l),Fe (µg/l),Al (µg/l),Al_s (µg/l),Syrgashalt (mg/l O2),Siktdjup (m),Siktdjup med kikare (m),Siktdjup utan kikare (m),Vattentemperatur (°C)
122,261748,Louvvajaure,7367313,641584,Norrbottens län,Arjeplog,WA66869503,651268,2017-06-12,2017,6,12,2,2,2,0,0.5,3.4,,,129,0.426,0.067,0.025,0.4,,0.22,1.7,6.98,2.54,0.177,0.16,0.035,0.043,0.01,0.02706641682,0.014,0.018,1.5,1.5,0.5,2.1,1.6,24,25,,,,,7,12.2
122,261748,Louvvajaure,7367313,641584,Norrbottens län,Arjeplog,WA66869503,688878,2017-08-16,2017,8,16,2,3,1,0,0.5,3,,,147,0.339,0.045,0.017,0.26,,0.21,1,7.2,2.54,0.179,0.15,0.033,0.043,0.0095,0.02498438476,0.014,0.016,3,1.5,0.5,1.2,1.5,8,24,,,,,7.5,14.9
122,261748,Louvvajaure,7367313,641584,Norrbottens län,Arjeplog,WA66869503,703694,2017-09-19,2017,9,19,2,4,4,0,0.5,3.4,,,114,0.349,0.048,0.018,0.26,,0.23,1.5,7.12,2.67,0.182,0.17,0.035,0.043,0.011,0.02498438476,0.014,0.017,1.5,1.5,0.5,1.9,1.6,13,25,,,,,6.5,9.2
122,261748,Louvvajaure,7367313,641584,Norrbottens län,Arjeplog,WA66869503,730540,2018-04-11,2018,4,11,2,1,2,0,0.5,3.1,,,123,0.385,0.058,0.022,0.34,,0.21,0.25,6.77,2.78,0.196,0.18,0.037,0.043,0.01,0.02706641682,0.015,0.016,16,1.5,0.5,0.5,1.7,5,17,,,,,,3
122,261748,Louvvajaure,7367313,641584,Norrbottens län,Arjeplog,WA66869503,736283,2018-06-06,2018,6,6,2,2,2,0,0.5,3.3,,,125,0.373,0.056,0.021,0.32,,0.35,1.5,7.05,2.57,0.182,0.17,0.036,0.043,0.01,0.02498438476,0.014,0.015,19,1.5,0.5,2.8,1.7,25,26,,11.3,,,,10
122,261748,Louvvajaure,7367313,641584,Norrbottens län,Arjeplog,WA66869503,748493,2018-08-14,2018,8,14,2,3,1,0,0.5,3.6,,,155,0.306,0.037,0.013,0.2,,0.29,0.7,7.24,2.64,0.185,0.16,0.036,0.043,0.01,0.02498438476,0.014,0.017,18,1.5,0.5,1.4,1.5,10,25,,,,,8.5,16.2
122,261748,Louvvajaure,7367313,641584,Norrbottens län,Arjeplog,WA66869503,756988,2018-09-26,2018,9,26,2,4,4,0,0.5,4,,,134,0.331,0.045,0.017,0.26,,0.24,1,7.01,2.63,0.188,0.18,0.037,0.043,0.011,0.02498438476,0.014,0.019,11,1,0.5,1.9,1.6,11,19,,9.602,,,,9
122,261748,Louvvajaure,7367313,641584,Norrbottens län,Arjeplog,WA66869503,785977,2019-06-11,2019,6,11,2,2,2,0,0.5,3,,,130,0.34,0.047,0.017,0.26,,0.33,1.1,7,2.61,0.185,0.17,0.034,0.042,0.01,0.02706641682,0.015,0.017,17,0.5,0.5,2.5,1.6,20,21,,,,,,12.5
122,261748,Louvvajaure,7367313,641584,Norrbottens län,Arjeplog,WA66869503,789385,2019-08-14,2019,8,14,2,3,1,0,0.5,3.3,,,130,0.313,0.038,0.013,0.2,,0.23,0.8,7.38,2.7,0.188,0.17,0.036,0.043,0.011,0.02498438476,0.014,0.018,11,0.5,0.5,1.4,1.5,8,25,,,,,6.5,16.5
122,261748,Louvvajaure,7367313,641584,Norrbottens län,Arjeplog,WA66869503,796907,2019-09-24,2019,9,24,2,4,4,0,0.5,3.1,,,119,0.324,0.043,0.016,0.24,,0.29,1,7.06,2.66,0.189,0.17,0.036,0.043,0.01,0.02498438476,0.014,0.016,9,0.5,0.5,2.8,1.6,12,22,,,,,8.3,8.8
122,261748,Louvvajaure,7367313,641584,Norrbottens län,Arjeplog,WA66869503,858526,2020-03-20,2020,3,20,2,1,1,0,0.5,3.1,,,127,0.322,0.044,0.016,0.26,,0.1,0.25,6.93,2.76,0.195,0.18,0.038,0.048,0.011,0.02498438476,0.014,0.021,19,0.5,0.5,1.8,1.6,1.5,15,,,,,,2
122,261748,Louvvajaure,7367313,641584,Norrbottens län,Arjeplog,WA66869503,872445,2020-06-08,2020,6,8,2,2,2,0,0.5,3.8,,,119,0.423,0.068,0.026,0.42,,0.35,2.5,6.9,2.59,0.176,0.17,0.034,0.043,0.01,0.02498438476,0.014,0.019,6,3,0.5,3.3,1.6,24,28,,11,,,5.8,7.5
122,261748,Louvvajaure,7367313,641584,Norrbottens län,Arjeplog,WA66869503,890841,2020-08-11,2020,8,11,2,3,1,0,0.5,3.4,,,145,0.346,0.047,0.017,0.26,,0.31,0.5,6.99,2.48,0.177,0.16,0.033,0.043,0.01,0.0229023527,0.014,0.019,15,0.5,0.5,3.9,1.5,12,30,,9.27,,,9.5,16.5
122,261748,Louvvajaure,7367313,641584,Norrbottens län,Arjeplog,WA66869503,895211,2020-09-24,2020,9,24,2,4,4,0,0.5,3.3,,,130,0.369,0.049,0.019,0.3,,0.28,0.9,7.01,2.68,0.191,0.16,0.034,0.048,0.011,0.02498438476,0.014,0.021,6,0.5,0.5,2.1,1.5,11,20,,10.6,,,,6.8
122,261748,Louvvajaure,7367313,641584,Norrbottens län,Arjeplog,WA66869503,969830,2021-04-18,2021,4,18,2,1,2,0,1,3.2,3.1,,147,0.353,0.049,0.017,0.24,,0.1,0.25,6.81,2.82,0.199,0.18,0.038,0.043,0.011,0.02706641682,0.016,0.02,16,5,0.5,2,1.6,8,20,,11.9,,,,1
122,261748,Louvvajaure,7367313,641584,Norrbottens län,Arjeplog,WA66869503,989903,2021-06-08,2021,6,8,2,2,2,0,0.5,3.4,3.3,,105,0.408,0.061,0.022,0.34,,0.31,1.1,7.04,2.58,0.182,0.17,0.036,0.043,0.01,0.02498438476,0.014,0.019,4,2,0.5,1.9,1.7,21,31,,10.11,,7.5,,15.1
122,261748,Louvvajaure,7367313,641584,Norrbottens län,Arjeplog,WA66869503,1018395,2021-08-22,2021,8,22,2,3,1,0,0.5,3.6,3.2,,117,0.368,0.044,0.018,0.28,,0.21,0.7,7.17,2.59,0.184,0.17,0.037,0.043,0.011,0.0229023527,0.014,0.019,4,0.5,0.5,1.1,1.5,10,26,,9.35,,7.9,,14.7
122,261748,Louvvajaure,7367313,641584,Norrbottens län,Arjeplog,WA66869503,1022314,2021-09-15,2021,9,15,2,4,4,0,0.5,3.3,3.5,,95,0.327,0.042,0.014,0.22,,0.26,1.1,7.08,2.65,0.189,0.17,0.038,0.048,0.01,0.02498438476,0.015,0.019,1.5,0.5,0.5,1.7,1.5,11,23,,10.4,,10.7,,9
122,261748,Louvvajaure,7367313,641584,Norrbottens län,Arjeplog,WA66869503,1057932,2022-04-24,2022,4,24,2,1,2,0,0.5,2.4,,,143,0.335,0.055,0.022,0.34,,0.38,0.25,6.72,2.02,0.134,0.12,0.027,0.037,0.0082,0.01873828857,0.016,0.014,21,42,0.5,2.3,1.1,19,17,,12.7,,,,2
122,261748,Louvvajaure,7367313,641584,Norrbottens län,Arjeplog,WA66869503,1085816,2022-08-18,2022,8,18,2,3,1,0,0.5,3.3,,,120,0.365,0.052,0.019,0.28,,0.24,2.3,7.22,2.6,0.183,0.17,0.034,0.043,0.011,0.0229023527,0.015,0.018,3,1,0.5,1.8,1.7,11,26,,9.59,,,9.3,14.3
123,260435,Jutsajaure,7446496,714847,Norrbottens län,Gällivare,WA55325208,27913,2001-03-28,2001,3,28,2,1,1,0,0.5,4.5,,274,,,,0.075,,0.079,,0.1,6.2,2.24,0.127,0.106,0.054,0.051,0.007,0.029,0.018,0.0068,3,38,1,2,2.42,,,,7.44,,,,1.4
123,260435,Jutsajaure,7446496,714847,Norrbottens län,Gällivare,WA55325208,27915,2001-06-12,2001,6,12,2,2,2,0,0.5,5.7,,246,,,,0.094,,0.117,,2.3,6.66,1.43,0.065,0.067,0.033,0.033,0.006,0.021,0.01,0.0063,14,15,2,8,0.87,,,,10.2,2.5,,,10.8
123,260435,Jutsajaure,7446496,714847,Norrbottens län,Gällivare,WA55325208,27917,2001-08-21,2001,8,21,2,3,1,0,0.5,6.9,,250,,,,0.125,,0.168,,1.9,6.81,1.6,0.07,0.088,0.044,0.036,0.004,0.019,0.01,0.0068,20,2,2,12,1.2,,,,9.1,3.2,,,13.8
123,260435,Jutsajaure,7446496,714847,Norrbottens län,Gällivare,WA55325208,27919,2001-09-17,2001,9,17,2,4,4,0,0.5,6.6,,222,,,,0.144,,0.152,,2.5,6.67,1.69,0.078,0.09,0.045,0.039,0.005,0.019,0.011,0.0074,19,7,1,8,1.59,,,,9.9,2.6,,,11.2
123,260435,Jutsajaure,7446496,714847,Norrbottens län,Gällivare,WA55325208,27921,2002-04-10,2002,4,10,2,1,2,0,0.5,5.9,,301,,,,0.099,,0.101,,0,6.15,2.47,0.138,0.122,0.059,0.052,0.007,0.027,0.017,0.0074,7,59,4,10,2.9,,,,5.81,,,,1.7
123,260435,Jutsajaure,7446496,714847,Norrbottens län,Gällivare,WA55325208,27923,2002-05-23,2002,5,23,2,2,1,0,0.5,4,,269,,,,0.096,,0.15,,0.5,6.64,1.71,0.093,0.084,0.041,0.035,0.009,0.022,0.013,0.0063,20,8,3,7,1.62,,,,10.66,2.8,,,8.6
123,260435,Jutsajaure,7446496,714847,Norrbottens län,Gällivare,WA55325208,27929,2002-08-14,2002,8,14,2,3,1,0,0.5,6,,242,,,,0.064,,0.095,,2.3,6.85,1.89,0.106,0.094,0.044,0.045,0.006,0.022,0.011,0.0074,16,3,2,7,0.58,,,,8.4,4.8,,,18
123,260435,Jutsajaure,7446496,714847,Norrbottens län,Gällivare,WA55325208,27931,2002-09-19,2002,9,19,2,4,4,0,0.5,5.2,,331,,,,0.057,,0.08,,3.5,6.81,1.94,0.118,0.1,0.048,0.051,0.007,0.018,0.013,0.0084,48,2,2,15,0.79,,,,10.6,4,,,7.6
123,260435,Jutsajaure,7446496,714847,Norrbottens län,Gällivare,WA55325208,27933,2003-03-12,2003,3,12,2,1,1,0,0.5,5.3,,433,,,,0.052,,0.059,,0.3,6.44,2.44,0.16,0.128,0.06,0.059,0.008,0.026,0.014,0.0095,31,15,2,6,1.12,,,,10.32,,,,1.1
123,260435,Jutsajaure,7446496,714847,Norrbottens län,Gällivare,WA55325208,27935,2003-05-27,2003,5,27,2,2,1,0,0.5,5,,452,,,,0.098,,0.162,,3.7,6.39,1.92,0.119,0.098,0.044,0.042,0.013,0.021,0.015,0.0058,34,2,2,9,1.24,,,,10.3,2.8,,,7.9
123,260435,Jutsajaure,7446496,714847,Norrbottens län,Gällivare,WA55325208,27941,2003-08-13,2003,8,13,2,3,1,0,0.5,5.4,,263,,,,0.073,,0.1,,3.5,6.82,1.96,0.112,0.096,0.045,0.047,0.008,0.024,0.013,0.0079,39,7,2,11,0.19,,,,8.8,3.6,,,16.1
123,260435,Jutsajaure,7446496,714847,Norrbottens län,Gällivare,WA55325208,27943,2003-09-10,2003,9,10,2,4,4,0,0.5,7.8,,309,,,,0.068,,0.091,,1.9,6.82,1.88,0.109,0.096,0.044,0.048,0.007,0.023,0.012,0.0074,49,34,1,10,0.82,,,,10.6,4.2,,,11.8
123,260435,Jutsajaure,7446496,714847,Norrbottens län,Gällivare,WA55325208,27945,2004-03-23,2004,3,23,2,1,1,0,0.5,5.1,,361,,,,0.054,,0.06,,0.1,6.36,2.23,0.127,0.104,0.049,0.053,0.008,0.028,0.023,0.0074,27,41,3,10,3.15,,,,,,,,
123,260435,Jutsajaure,7446496,714847,Norrbottens län,Gällivare,WA55325208,27947,2004-06-04,2004,6,4,2,2,2,0,0.5,5.3,,224,,,,0.076,,0.117,,1.6,6.87,1.79,0.105,0.088,0.039,0.042,0.008,0.022,0.014,0.0063,13,1,3,6,2.62,,,,10.27,3,,,13
123,260435,Jutsajaure,7446496,714847,Norrbottens län,Gällivare,WA55325208,27951,2004-08-17,2004,8,17,2,3,1,0,0.5,5.8,,368,,,,0.111,,0.123,,2.3,6.84,1.72,0.093,0.089,0.04,0.042,0.005,0.021,0.01,0.0074,21,4,3,10,1.69,,,,9.1,3.5,,,12.9
123,260435,Jutsajaure,7446496,714847,Norrbottens län,Gällivare,WA55325208,27953,2004-09-15,2004,9,15,2,4,4,0,0.5,6.9,,284,,,,0.092,,0.117,,1.5,6.73,1.7,0.085,0.086,0.039,0.044,0.004,0.02,0.011,0.0068,28,2,2,12,0.83,,,,10.6,4.1,,,6.6
123,260435,Jutsajaure,7446496,714847,Norrbottens län,Gällivare,WA55325208,27955,2005-03-31,2005,3,31,2,1,1,0,2,5.5,,196,,,,0.098,,0.11,,0.1,6.15,2.09,0.126,0.122,0.078,0.064,0.014,0.026,0.016,0.0068,21,13,2,4,2.08,37,,,,,,,1.7
123,260435,Jutsajaure,7446496,714847,Norrbottens län,Gällivare,WA55325208,27956,2005-06-09,2005,6,9,2,2,2,0,0.5,6,,288,,,,0.106,,0.165,,2.8,6.61,1.47,0.084,0.076,0.034,0.034,0.007,0.016,0.008,0.0058,19,1,2,10,0.69,649,,,,,,,
123,260435,Jutsajaure,7446496,714847,Norrbottens län,Gällivare,WA55325208,27957,2005-08-09,2005,8,9,2,3,1,0,0.5,4.5,,252,,,,0.09,,0.117,,2.3,6.97,1.55,0.085,0.085,0.038,0.039,0.005,0.017,0.01,0.0074,8,2,3,9,1.54,293,,,,3,,,15.3
123,260435,Jutsajaure,7446496,714847,Norrbottens län,Gällivare,WA55325208,27958,2005-09-15,2005,9,15,2,4,4,0,0.5,6.6,,207,,,,0.11,,0.14,,1.4,6.74,1.56,0.074,0.088,0.038,0.039,0.005,0.017,0.011,0.0079,15,3,4,9,1.08,365,,,,,,,6.4
123,260435,Jutsajaure,7446496,714847,Norrbottens län,Gällivare,WA55325208,27959,2006-03-17,2006,3,17,2,1,1,0,2,5.9,,233,,,,0.082,,0.087,,0.2,6.07,2.27,0.141,0.122,0.053,0.053,0.006,0.024,0.014,0.0074,55,36,3,8,2.35,235,,,,,,,2.2
123,260435,Jutsajaure,7446496,714847,Norrbottens län,Gällivare,WA55325208,27960,2006-06-08,2006,6,8,2,2,2,0,0.5,5,,192,,,,0.088,,0.12,,1.6,6.8,1.55,0.089,0.088,0.036,0.04,0.006,0.019,0.011,0.0063,23,10,5,6,1.52,584,,,,3.4,,,11.2
123,260435,Jutsajaure,7446496,714847,Norrbottens län,Gällivare,WA55325208,27961,2006-08-16,2006,8,16,2,3,1,0,0.5,5,,359,,,,0.058,,0.079,,1.8,6.92,1.75,0.104,0.089,0.042,0.044,0.005,0.02,0.008,0.0079,7,11,3,6,0.66,182,,,,3.9,,,17.3
123,260435,Jutsajaure,7446496,714847,Norrbottens län,Gällivare,WA55325208,27962,2006-09-13,2006,9,13,2,4,4,0,0.5,4.8,,275,,,,0.051,,0.068,,1.7,6.99,1.79,0.11,0.095,0.043,0.045,0.006,0.02,0.007,0.0079,10,2,1,6,0.42,135,,,,5.5,,,12.7
123,260435,Jutsajaure,7446496,714847,Norrbottens län,Gällivare,WA55325208,27963,2007-03-23,2007,3,23,2,1,1,0,2,4.1,,,193,,,0.05,,0.059,,,6.31,2.77,0.062,0.147,0.064,0.06,0.009,0.028,0.016,0.0084,8,64,2,1,2.38,271,,,,,,,2.2
123,260435,Jutsajaure,7446496,714847,Norrbottens län,Gällivare,WA55325208,27964,2007-06-05,2007,6,5,2,2,2,0,0.5,6.3,,,162,,,0.099,,0.133,,2.3,6.44,1.41,0.068,0.073,0.031,0.032,0.007,0.017,0.008,0.0058,6,1,2,5,2.26,441,,,,3.1,,,15.1
123,260435,Jutsajaure,7446496,714847,Norrbottens län,Gällivare,WA55325208,27965,2007-08-21,2007,8,21,2,3,1,0,0.5,3.7,,,142,,,0.019,,0.024,,2.2,7.15,2.33,0.146,0.12,0.046,0.045,0.016,0.031,0.013,0.0058,5,1,1,3,1.37,19,,,,4,,,15.2
123,260435,Jutsajaure,7446496,714847,Norrbottens län,Gällivare,WA55325208,27966,2007-09-26,2007,9,26,2,4,4,0,0.5,7.6,,,231,,,0.112,,0.129,,1.4,6.76,1.64,0.079,0.09,0.039,0.038,0.005,0.017,0.011,0.0063,5,1,2,3,1.86,244,,,,2.7,,,6.3
123,260435,Jutsajaure,7446496,714847,Norrbottens län,Gällivare,WA55325208,27967,2008-04-01,2008,4,1,2,1,2,0,2,4.7,,,264,,,0.071,,0.086,,0.1,6.16,2.58,0.174,0.131,0.057,0.05,0.009,0.023,0.014,0.0079,13,88,2,5,3.8,514,,,,,,,2
123,260435,Jutsajaure,7446496,714847,Norrbottens län,Gällivare,WA55325208,27968,2008-06-11,2008,6,11,2,2,2,0,0.5,6.3,,,196,,,0.105,,0.136,,2.3,6.75,1.44,0.075,0.073,0.033,0.031,0.005,0.016,0.007,0.0063,7,2,2,6,2.31,521,,,,2.9,,,10.2
123,260435,Jutsajaure,7446496,714847,Norrbottens län,Gällivare,WA55325208,27969,2008-08-12,2008,8,12,2,3,1,0,0.5,7.9,,,246,,,0.116,,0.146,,2,6.71,1.57,0.078,0.087,0.041,0.036,0.004,0.014,0.008,0.0074,9,2,1,6,1.74,366,,,,2.7,,,15
123,260435,Jutsajaure,7446496,714847,Norrbottens län,Gällivare,WA55325208,27970,2008-09-24,2008,9,24,2,4,4,0,0.5,7.5,,,231,,,0.093,,0.12,,2.4,6.89,1.7,0.094,0.092,0.043,0.04,0.004,0.015,0.008,0.0079,6,5,1,7,1.97,286,,,,3.5,,,6.9
123,260435,Jutsajaure,7446496,714847,Norrbottens län,Gällivare,WA55325208,27971,2009-04-14,2009,4,14,2,1,2,0,2,5.2,,,263,,,0.096,,0.115,,0.4,6.28,3.93,0.308,0.208,0.103,0.064,0.01,0.026,0.02,0.01,11,126,5,8,4.16,1000,,,,,,,
123,260435,Jutsajaure,7446496,714847,Norrbottens län,Gällivare,WA55325208,27972,2009-06-16,2009,6,16,2,2,2,0,0.5,6,,,196,,,0.085,,0.161,,2.5,6.81,1.71,0.104,0.093,0.042,0.039,0.008,0.016,0.011,0.0074,4,12,2,7,1.93,560,,,,,,,11.3
123,260435,Jutsajaure,7446496,714847,Norrbottens län,Gällivare,WA55325208,27973,2009-08-12,2009,8,12,2,3,1,0,0.5,6.1,,,227,,,0.056,,0.08,,2.3,6.97,1.81,0.12,0.096,0.047,0.043,0.007,0.015,0.009,0.0084,7,1,2,6,1.5,280,,,,3.7,,,18.6
123,260435,Jutsajaure,7446496,714847,Norrbottens län,Gällivare,WA55325208,27974,2009-10-02,2009,10,2,2,4,1,0,0.5,5.6,,,245,,,0.049,,0.076,,2.3,6.92,1.85,0.121,0.106,0.048,0.046,0.007,0.017,0.012,0.0084,14,1,1,7,1.35,220,,,,3.5,,,2.5
123,260435,Jutsajaure,7446496,714847,Norrbottens län,Gällivare,WA55325208,27975,2010-03-29,2010,3,29,2,1,1,0,0.5,6.8,,,308,,,0.054,,0.061,0.27,0.1,6.49,3.01,0.18,0.155,0.067,0.073,0.009,0.025,0.014,0.0089,20,60,2,4,2.39,200,,,,,,,
123,260435,Jutsajaure,7446496,714847,Norrbottens län,Gällivare,WA55325208,27976,2010-06-09,2010,6,9,2,2,2,0,0.5,7.4,,,245,,,0.11,,,1.2,2.6,6.8,1.54,0.091,0.085,0.035,0.033,0.008,0.017,0.008,0.0053,8,1,2,7,1.98,750,,,,2.3,,,10
123,260435,Jutsajaure,7446496,714847,Norrbottens län,Gällivare,WA55325208,27977,2010-08-23,2010,8,23,2,3,1,0,0.5,7.7,,,209,,,0.115,,,1.1,4.2,6.66,1.73,0.094,0.088,0.041,0.037,0.005,0.016,0.008,0.0074,9,7,2,8,1.46,380,,,,2.5,,,11.5
123,260435,Jutsajaure,7446496,714847,Norrbottens län,Gällivare,WA55325208,27978,2010-09-21,2010,9,21,2,4,4,0,0.5,6.5,,,248,,,0.067,,,0.74,3.4,6.7,1.78,0.105,0.092,0.043,0.043,0.006,0.018,0.01,0.0074,25,22,2,10,1.42,260,,,,3.5,,,10
123,260435,Jutsajaure,7446496,714847,Norrbottens län,Gällivare,WA55325208,27979,2011-04-05,2011,4,5,2,1,2,0,0.5,5.7,,,325,,,0.085,,,1.5,0.5,6.24,3.13,0.23,0.157,0.069,0.053,0.009,0.021,0.013,0.0089,6,114,2,8,2.93,1200,,,,,,,2
123,260435,Jutsajaure,7446496,714847,Norrbottens län,Gällivare,WA55325208,27980,2011-06-15,2011,6,15,2,2,2,0,0.5,6.5,,,193,,,0.082,,,0.76,1.9,6.9,1.66,0.098,0.091,0.042,0.039,0.008,0.017,0.009,0.0068,2,1,2,6,1.92,420,,,,4.2,,,14.5
123,260435,Jutsajaure,7446496,714847,Norrbottens län,Gällivare,WA55325208,278707,2011-08-16,2011,8,16,2,3,1,0,0.5,6.5,,,271,,,0.081,,,1.6,4,6.88,1.85,0.086,0.102,0.045,0.043,0.007,0.019,0.009,0.0079,13,7,3,13,1.36,360,,,,3.1,,,12.4
123,260435,Jutsajaure,7446496,714847,Norrbottens län,Gällivare,WA55325208,278708,2011-09-27,2011,9,27,2,4,4,0,0.5,8.8,,,353,,,0.132,,,0.89,2.3,6.59,1.98,0.092,0.113,0.056,0.049,0.008,0.017,0.013,0.0074,32,43,2,11,1.95,380,,,,2.5,,,6.3
123,260435,Jutsajaure,7446496,714847,Norrbottens län,Gällivare,WA55325208,278236,2012-03-27,2012,3,27,2,1,1,0,0.5,5.6,,,281,,,0.097,,,0.25,0.1,6.09,2.19,0.13,0.112,0.052,0.044,0.007,0.022,0.014,0.0063,15,90,2,6,3.6,290,,,,,,,0
123,260435,Jutsajaure,7446496,714847,Norrbottens län,Gällivare,WA55325208,278237,2012-06-26,2012,6,26,2,2,2,0,0.5,5.9,,,215,,,0.103,,,0.71,2,6.71,1.41,0.078,0.072,0.035,0.033,0.008,0.014,0.008,0.0058,8,1,2,12,1.89,510,,,,1.9,,,14
123,260435,Jutsajaure,7446496,714847,Norrbottens län,Gällivare,WA55325208,278238,2012-08-21,2012,8,21,2,3,1,0,0.5,5.8,,,220,,,0.075,,,0.64,1.8,6.86,1.65,0.1,0.085,0.042,0.038,0.006,0.015,0.008,0.0074,6,1,1,4,1.28,280,,,,3.25,,,16.5
123,260435,Jutsajaure,7446496,714847,Norrbottens län,Gällivare,WA55325208,278239,2012-09-11,2012,9,11,2,4,4,0,0.5,6.7,,,237,,,0.088,,,0.85,2.1,6.85,1.61,0.096,0.092,0.047,0.042,0.006,0.013,0.009,0.0068,4,1,1,8,1.37,320,,,,3,,,11
123,260435,Jutsajaure,7446496,714847,Norrbottens län,Gällivare,WA55325208,248408,2013-04-03,2013,4,3,2,1,2,0,2,5.7,,,245,1.291,0.282,0.108,1.7,,0.36,0.25,6.19,2.65,0.18,0.133,0.062,0.051,0.0103,0.021,0.015,0.0074,7,83,4,5,3.47,510,45,,1.6,,,,1.5
123,260435,Jutsajaure,7446496,714847,Norrbottens län,Gällivare,WA55325208,244795,2013-06-04,2013,6,4,2,2,2,0,0.5,5.5,,,194,1.143,0.263,0.101,1.6,,1.3,4.3,6.74,1.5,0.091,0.078,0.037,0.031,0.009,0.015,0.008,0.0063,7,0.5,3,8,2.09,810,40,,,,,2.5,13.5
123,260435,Jutsajaure,7446496,714847,Norrbottens län,Gällivare,WA55325208,244871,2013-08-20,2013,8,20,2,3,1,0,0.5,6.3,,,254,1.166,0.255,0.093,1.4,,1.7,4.2,6.96,1.7,0.107,0.087,0.045,0.039,0.0065,0.015,0.007,0.0074,8,0.5,2,12,1.3,720,39,,8.1,,,2.2,15.1
123,260435,Jutsajaure,7446496,714847,Norrbottens län,Gällivare,WA55325208,244899,2013-09-17,2013,9,17,2,4,4,0,0.5,6,,,260,0.965,0.203,0.074,1.1,,1.8,5.1,6.93,1.92,0.119,0.093,0.047,0.04,0.0066,0.016,0.008,0.0079,7,0.5,3,13,0.95,570,36,,,,,2.9,10.8
123,260435,Jutsajaure,7446496,714847,Norrbottens län,Gällivare,WA55325208,240232,2014-03-18,2014,3,18,2,1,1,0,1,5.8,,,281,1.077,0.247,0.094,1.5,,0.44,0.25,6.18,2.37,0.156,0.121,0.057,0.048,0.009,0.022,0.014,0.0074,1.5,106,4,5.9,2.7,450,36,,,,,,2.3
123,260435,Jutsajaure,7446496,714847,Norrbottens län,Gällivare,WA55325208,239530,2014-06-02,2014,6,2,2,2,2,0,0.5,6,,,194,1.251,0.294,0.114,1.8,,1.3,1.5,6.62,1.44,0.085,0.077,0.036,0.031,0.008,0.014,0.008,0.0058,6,0.5,1,8.1,2.1,900,47,,10.1,,,2.2,11.7
123,260435,Jutsajaure,7446496,714847,Norrbottens län,Gällivare,WA55325208,239582,2014-08-12,2014,8,12,2,3,1,0,0.5,6.8,,,279,1.196,0.25,0.094,1.4,,1.6,3.2,6.8,1.84,0.109,0.095,0.045,0.04,0.0068,0.016,0.008,0.0074,16,1.5,1.5,9.9,1.4,580,32,,9,,,2.4,17
123,260435,Jutsajaure,7446496,714847,Norrbottens län,Gällivare,WA55325208,252705,2014-09-17,2014,9,17,2,4,4,0,0.5,6.7,,,269,1.05,0.218,0.081,1.2,,1.5,1,6.99,1.89,0.119,0.099,0.046,0.041,0.0062,0.016,0.009,0.0079,11,1.5,1.5,11.9,1.1,460,29,,10.4,,,,9.2
123,260435,Jutsajaure,7446496,714847,Norrbottens län,Gällivare,WA55325208,341513,2015-03-09,2015,3,9,2,1,1,0,0.5,4.6,,,330,1.066,0.3,0.115,1.7,,2,0.25,6.21,3.59,0.271,0.186,0.08,0.061,0.0105,0.023,0.014,0.0089,5,182,1.5,6.5,3.7,1600,20,,,,,,4.1
123,260435,Jutsajaure,7446496,714847,Norrbottens län,Gällivare,WA55325208,303048,2015-06-14,2015,6,14,2,2,2,0,0.5,6.1,,,184,1.17,0.274,0.106,1.6,,1.4,4.6,6.85,1.51,0.085,0.077,0.036,0.034,0.0076,0.017,0.01,0.0058,5,1.5,2,7.3,2,850,42,,,,,2.3,10.1
123,260435,Jutsajaure,7446496,714847,Norrbottens län,Gällivare,WA55325208,340617,2015-08-16,2015,8,16,2,3,1,0,0.5,6.7,,,230,1.368,0.276,0.104,1.6,,1.3,2.4,6.68,1.52,0.089,0.075,0.035,0.036,0.005,0.015,0.008,0.0068,4,1.5,2,8.8,1.2,350,33,,,,,2.6,15.5
123,260435,Jutsajaure,7446496,714847,Norrbottens län,Gällivare,WA55325208,351273,2015-10-05,2015,10,5,2,4,1,0,0.5,7.4,,,247,1.172,0.248,0.094,1.4,,0.93,4.2,6.7,1.65,0.093,0.084,0.041,0.039,0.0066,0.015,0.013,0.0063,6,1.5,2,7.6,1.4,340,42,,,,,2.4,5.2
