Date,"Total
vattenföring
[m³/s]","Total
stationskorrigerad
vattenföring
[m³/s]","Total
naturlig
vattenföring
[m³/s]","Lokal
vattenföring
[m³/s]","Vattendragstemperatur
[°C]",7-day Avg Total Vattenföring,30-day Avg Total Vattenföring,7-day Avg Lokal Vattenföring,30-day Avg Lokal Vattenföring,MD-MVM Id,Temp 1w avg,Temp 2w avg,Temp 4w avg,Temp 12w avg,Temp 52w avg,Precip 1w avg,Precip 2w avg,Precip 4w avg,Precip 12w avg,Precip 52w avg
2016-11-10,0.01,0.01,0.01,0.006,0,0.009142857143,0.0054,0.008428571429,0.004533333333,54,,,,,,,,,,
2016-11-11,0.01,0.01,0.01,0.006,0,0.009428571429,0.0056,0.007714285714,0.004666666667,54,,,,,,,,,,
2016-11-12,0.01,0.01,0.01,0.006,0,0.009571428571,0.0058,0.007142857143,0.0048,54,,,,,,,,,,
2016-11-13,0.01,0.01,0.01,0.005,0,0.009714285714,0.006,0.006571428571,0.0049,54,,,,,,,,,,
2016-11-14,0.01,0.01,0.01,0.006,0,0.009857142857,0.0062,0.006285714286,0.005033333333,54,,,,,,,,,,
2016-11-15,0.01,0.01,0.01,0.013,0,0.01,0.0064,0.007,0.0054,54,,,,,,,,,,
2016-11-16,0.011,0.011,0.011,0.02,0,0.01014285714,0.006633333333,0.008857142857,0.006,54,,,,,,,,,,
2016-11-17,0.012,0.012,0.012,0.026,0,0.01042857143,0.0069,0.01171428571,0.0068,54,,,,,,,,,,
2016-11-18,0.014,0.014,0.014,0.048,0,0.011,0.007233333333,0.01771428571,0.008333333333,54,,,,,,,,,,
2016-11-19,0.018,0.018,0.018,0.068,0,0.01214285714,0.007733333333,0.02657142857,0.01053333333,54,,,,,,,,,,
2016-11-20,0.022,0.022,0.022,0.087,0,0.01385714286,0.008366666667,0.03828571429,0.01336666667,54,,,,,,,,,,
2016-11-21,0.029,0.029,0.029,0.12,0,0.01657142857,0.009233333333,0.05457142857,0.0173,54,,,,,,,,,,
2016-11-22,0.037,0.037,0.037,0.122,0.1,0.02042857143,0.01033333333,0.07014285714,0.0213,54,,,,,,,,,,
2016-11-23,0.045,0.045,0.045,0.117,1,0.02528571429,0.0117,0.084,0.02513333333,54,,,,,,,,,,
2016-11-24,0.052,0.052,0.052,0.106,0.9,0.031,0.0133,0.09542857143,0.0286,54,,,,,,,,,,
2016-11-25,0.057,0.057,0.057,0.093,0.9,0.03714285714,0.01506666667,0.1018571429,0.03163333333,54,,,,,,,,,,
2016-11-26,0.061,0.061,0.061,0.084,1.3,0.04328571429,0.01696666667,0.1041428571,0.03436666667,54,,,,,,,,,,
2016-11-27,0.063,0.063,0.063,0.072,1.1,0.04914285714,0.01893333333,0.102,0.0367,54,,,,,,,,,,
2016-11-28,0.063,0.063,0.063,0.06,0.7,0.054,0.0209,0.09342857143,0.03863333333,54,,,,,,,,,,
2016-11-29,0.062,0.062,0.062,0.05,0.6,0.05757142857,0.02286666667,0.08314285714,0.04023333333,54,,,,,,,,,,
2016-11-30,0.061,0.061,0.061,0.044,0.4,0.05985714286,0.02476666667,0.07271428571,0.0415,54,,,,,,,,,,
2016-12-01,0.059,0.059,0.059,0.04,0,0.06085714286,0.02653333333,0.06328571429,0.04256666667,54,,,,,,,,,,
2016-12-02,0.057,0.057,0.057,0.037,0,0.06085714286,0.02816666667,0.05528571429,0.04336666667,54,,,,,,,,,,
2016-12-03,0.055,0.055,0.055,0.034,0,0.06,0.02973333333,0.04814285714,0.0441,54,,,,,,,,,,
2016-12-04,0.053,0.053,0.053,0.032,0,0.05857142857,0.03123333333,0.04242857143,0.0448,54,,,,,,,,,,
2016-12-05,0.051,0.051,0.051,0.03,0,0.05685714286,0.03263333333,0.03814285714,0.04546666667,54,,,,,,,,,,
2016-12-06,0.049,0.049,0.049,0.03,0,0.055,0.03396666667,0.03528571429,0.04616666667,54,,,,,,,,,,
2016-12-07,0.047,0.047,0.047,0.028,0,0.053,0.03523333333,0.033,0.04683333333,54,,,,,,,,,,
2016-12-08,0.045,0.045,0.045,0.027,0,0.051,0.03643333333,0.03114285714,0.04746666667,54,,,,,,,,,,
2016-12-09,0.044,0.044,0.044,0.025,0.5,0.04914285714,0.03756666667,0.02942857143,0.04806666667,54,,,,,,,,,,
2016-12-10,0.045,0.045,0.045,0.031,0,0.04771428571,0.03873333333,0.029,0.0489,54,,,,,,,,,,
2016-12-11,0.047,0.047,0.047,0.033,0,0.04685714286,0.03996666667,0.02914285714,0.0498,54,,,,,,,,,,
2016-12-12,0.046,0.046,0.046,0.03,0,0.04614285714,0.04116666667,0.02914285714,0.0506,54,,,,,,,,,,
2016-12-13,0.045,0.045,0.045,0.028,0,0.04557142857,0.04233333333,0.02885714286,0.05136666667,54,,,,,,,,,,
2016-12-14,0.044,0.044,0.044,0.026,0,0.04514285714,0.04346666667,0.02857142857,0.05203333333,54,,,,,,,,,,
2016-12-15,0.042,0.042,0.042,0.025,0,0.04471428571,0.04453333333,0.02828571429,0.05243333333,54,,,,,,,,,,
2016-12-16,0.041,0.041,0.041,0.023,0,0.04428571429,0.04553333333,0.028,0.05253333333,54,,,,,,,,,,
2016-12-17,0.039,0.039,0.039,0.021,0,0.04342857143,0.04643333333,0.02657142857,0.05236666667,54,,,,,,,,,,
2016-12-18,0.038,0.038,0.038,0.02,0,0.04214285714,0.04723333333,0.02471428571,0.05143333333,54,,,,,,,,,,
2016-12-19,0.036,0.036,0.036,0.019,0,0.04071428571,0.04783333333,0.02314285714,0.0498,54,,,,,,,,,,
2016-12-20,0.035,0.035,0.035,0.028,0,0.03928571429,0.04826666667,0.02314285714,0.04783333333,54,,,,,,,,,,
2016-12-21,0.035,0.035,0.035,0.044,0,0.038,0.04846666667,0.02571428571,0.0453,54,,,,,,,,,,
2016-12-22,0.036,0.036,0.036,0.049,0,0.03714285714,0.04843333333,0.02914285714,0.04286666667,54,,,,,,,,,,
2016-12-23,0.038,0.038,0.038,0.052,0,0.03671428571,0.0482,0.03328571429,0.0407,54,,,,,,,,,,
2016-12-24,0.039,0.039,0.039,0.049,0,0.03671428571,0.04776666667,0.03728571429,0.0388,54,,,,,,,,,,
2016-12-25,0.04,0.04,0.04,0.045,0,0.037,0.0472,0.04085714286,0.0372,54,,,,,,,,,,
2016-12-26,0.04,0.04,0.04,0.041,0,0.03757142857,0.0465,0.044,0.03576666667,54,,,,,,,,,,
2016-12-27,0.041,0.041,0.041,0.039,0,0.03842857143,0.04576666667,0.04557142857,0.03466666667,54,,,,,,,,,,
2016-12-28,0.04,0.04,0.04,0.036,0,0.03914285714,0.045,0.04442857143,0.03386666667,54,,,,,,,,,,
2016-12-29,0.04,0.04,0.04,0.034,0,0.03971428571,0.04426666667,0.04228571429,0.03333333333,54,,,,,,,,,,
2016-12-30,0.039,0.039,0.039,0.031,0,0.03985714286,0.04353333333,0.03928571429,0.0329,54,,,,,,,,,,
2016-12-31,0.038,0.038,0.038,0.028,0.1,0.03971428571,0.04283333333,0.03628571429,0.0325,54,,,,,,,,,,
2017-01-01,0.038,0.038,0.038,0.025,0,0.03942857143,0.0422,0.03342857143,0.0321,54,,,,,,,,,,
2017-01-02,0.037,0.037,0.037,0.024,0,0.039,0.0416,0.031,0.03176666667,54,,,,,,,,,,
2017-01-03,0.038,0.038,0.038,0.022,0,0.03857142857,0.0411,0.02857142857,0.03143333333,54,,,,,,,,,,
2017-01-04,0.039,0.039,0.039,0.021,0,0.03842857143,0.0407,0.02642857143,0.03113333333,54,,,,,,,,,,
2017-01-05,0.038,0.038,0.038,0.02,0,0.03814285714,0.04033333333,0.02442857143,0.0308,54,,,,,,,,,,
2017-01-06,0.036,0.036,0.036,0.019,0,0.03771428571,0.03996666667,0.02271428571,0.0305,54,,,,,,,,,,
2017-01-07,0.035,0.035,0.035,0.018,0,0.03728571429,0.03963333333,0.02128571429,0.0302,54,,,,,,,,,,
2017-01-08,0.034,0.034,0.034,0.018,0,0.03671428571,0.0393,0.02028571429,0.02996666667,54,,,,,,,,,,
2017-01-09,0.032,0.032,0.032,0.017,0,0.036,0.03886666667,0.01928571429,0.0295,54,,,,,,,,,,
2017-01-10,0.031,0.031,0.031,0.016,0,0.035,0.03833333333,0.01842857143,0.02893333333,54,,,,,,,,,,
2017-01-11,0.032,0.032,0.032,0.02,0,0.034,0.03786666667,0.01828571429,0.0286,54,,,,,,,,,,
2017-01-12,0.033,0.033,0.033,0.027,0,0.03328571429,0.03746666667,0.01928571429,0.02856666667,54,,,,,,,,,,
2017-01-13,0.032,0.032,0.032,0.025,0,0.03271428571,0.03706666667,0.02014285714,0.02853333333,54,,,,,,,,,,
2017-01-14,0.032,0.032,0.032,0.024,0,0.03228571429,0.03673333333,0.021,0.0285,54,,,,,,,,,,
2017-01-15,0.031,0.031,0.031,0.022,0,0.03185714286,0.0364,0.02157142857,0.02846666667,54,,,,,,,,,,
2017-01-16,0.03,0.03,0.03,0.021,0,0.03157142857,0.0361,0.02214285714,0.02846666667,54,,,,,,,,,,
2017-01-17,0.03,0.03,0.03,0.02,0,0.03142857143,0.03583333333,0.02271428571,0.02846666667,54,,,,,,,,,,
2017-01-18,0.029,0.029,0.029,0.019,0,0.031,0.0356,0.02257142857,0.02846666667,54,,,,,,,,,,
2017-01-19,0.028,0.028,0.028,0.018,0,0.03028571429,0.03536666667,0.02128571429,0.02813333333,54,,,,,,,,,,
2017-01-20,0.028,0.028,0.028,0.017,0,0.02971428571,0.03513333333,0.02014285714,0.02723333333,54,,,,,,,,,,
2017-01-21,0.027,0.027,0.027,0.019,0,0.029,0.03483333333,0.01942857143,0.02623333333,54,,,,,,,,,,
2017-01-22,0.026,0.026,0.026,0.018,0,0.02828571429,0.03443333333,0.01885714286,0.0251,54,,,,,,,,,,
2017-01-23,0.026,0.026,0.026,0.017,0,0.02771428571,0.034,0.01828571429,0.02403333333,54,,,,,,,,,,
2017-01-24,0.025,0.025,0.025,0.016,0,0.027,0.0335,0.01771428571,0.02306666667,54,,,,,,,,,,
2017-01-25,0.025,0.025,0.025,0.016,0,0.02642857143,0.033,0.01728571429,0.02223333333,54,,,,,,,,,,
2017-01-26,0.024,0.024,0.024,0.016,0,0.02585714286,0.03243333333,0.017,0.02146666667,54,,,,,,,,,,
2017-01-27,0.024,0.024,0.024,0.025,0,0.02528571429,0.0319,0.01814285714,0.0211,54,,,,,,,,,,
2017-01-28,0.024,0.024,0.024,0.024,0,0.02485714286,0.03136666667,0.01885714286,0.02076666667,54,,,,,,,,,,
2017-01-29,0.024,0.024,0.024,0.022,0,0.02457142857,0.03086666667,0.01942857143,0.02046666667,54,,,,,,,,,,
2017-01-30,0.024,0.024,0.024,0.021,0,0.02428571429,0.0304,0.02,0.02023333333,54,,,,,,,,,,
2017-01-31,0.023,0.023,0.023,0.02,0,0.024,0.0299,0.02057142857,0.02006666667,54,,,,,,,,,,
2017-02-01,0.023,0.023,0.023,0.018,0,0.02371428571,0.02943333333,0.02085714286,0.01986666667,54,,,,,,,,,,
2017-02-02,0.023,0.023,0.023,0.017,0,0.02357142857,0.02893333333,0.021,0.0197,54,,,,,,,,,,
2017-02-03,0.022,0.022,0.022,0.017,0,0.02328571429,0.02836666667,0.01985714286,0.01956666667,54,,,,,,,,,,
2017-02-04,0.022,0.022,0.022,0.016,0,0.023,0.02783333333,0.01871428571,0.01943333333,54,,,,,,,,,,
2017-02-05,0.022,0.022,0.022,0.015,0,0.02271428571,0.02736666667,0.01771428571,0.0193,54,,,,,,,,,,
2017-02-06,0.022,0.022,0.022,0.015,0,0.02242857143,0.02693333333,0.01685714286,0.0192,54,,,,,,,,,,
2017-02-07,0.022,0.022,0.022,0.015,0,0.02228571429,0.02653333333,0.01614285714,0.0191,54,,,,,,,,,,
2017-02-08,0.021,0.021,0.021,0.014,0,0.022,0.02616666667,0.01557142857,0.019,54,,,,,,,,,,
2017-02-09,0.021,0.021,0.021,0.014,0,0.02171428571,0.02583333333,0.01514285714,0.01893333333,54,,,,,,,,,,
2017-02-10,0.02,0.02,0.02,0.013,0,0.02142857143,0.02543333333,0.01457142857,0.0187,54,,,,,,,,,,
2017-02-11,0.02,0.02,0.02,0.013,0,0.02114285714,0.025,0.01414285714,0.01823333333,54,,,,,,,,,,
2017-02-12,0.019,0.019,0.019,0.012,0,0.02071428571,0.02456666667,0.01371428571,0.0178,54,,,,,,,,,,
2017-02-13,0.019,0.019,0.019,0.012,0,0.02028571429,0.02413333333,0.01328571429,0.0174,54,,,,,,,,,,
2017-02-14,0.019,0.019,0.019,0.011,0,0.01985714286,0.02373333333,0.01271428571,0.01703333333,54,-4.128571429,-3.278571429,-2.510714286,-1.878571429,6.622802198,0.07142857143,0.2571428571,0.1321428571,0.7714285714,
2017-02-15,0.018,0.018,0.018,0.011,0,0.01942857143,0.02333333333,0.01228571429,0.0167,54,,,,,,,,,,
2017-02-16,0.018,0.018,0.018,0.011,0,0.019,0.02293333333,0.01185714286,0.0164,54,,,,,,,,,,
2017-02-17,0.017,0.017,0.017,0.01,0,0.01857142857,0.02253333333,0.01142857143,0.0161,54,,,,,,,,,,
2017-02-18,0.017,0.017,0.017,0.01,0,0.01814285714,0.02216666667,0.011,0.01583333333,54,,,,,,,,,,
2017-02-19,0.017,0.017,0.017,0.014,0,0.01785714286,0.0218,0.01128571429,0.01573333333,54,,,,,,,,,,
2017-02-20,0.019,0.019,0.019,0.042,0,0.01785714286,0.02153333333,0.01557142857,0.0165,54,,,,,,,,,,
2017-02-21,0.021,0.021,0.021,0.054,0,0.01814285714,0.02136666667,0.02171428571,0.0177,54,,,,,,,,,,
2017-02-22,0.025,0.025,0.025,0.048,0,0.01914285714,0.02133333333,0.027,0.01873333333,54,,,,,,,,,,
2017-02-23,0.027,0.027,0.027,0.045,0,0.02042857143,0.0214,0.03185714286,0.0197,54,,,,,,,,,,
2017-02-24,0.028,0.028,0.028,0.039,0,0.022,0.0215,0.036,0.02046666667,54,,,,,,,,,,
2017-02-25,0.029,0.029,0.029,0.035,0,0.02371428571,0.02166666667,0.03957142857,0.0211,54,,,,,,,,,,
2017-02-26,0.03,0.03,0.03,0.032,0,0.02557142857,0.02186666667,0.04214285714,0.02133333333,54,,,,,,,,,,
2017-02-27,0.032,0.032,0.032,0.03,0,0.02742857143,0.02213333333,0.04042857143,0.02153333333,54,,,,,,,,,,
2017-02-28,0.033,0.033,0.033,0.041,0,0.02914285714,0.02243333333,0.03857142857,0.02216666667,54,,,,,,,,,,
2017-03-01,0.035,0.035,0.035,0.051,0,0.03057142857,0.0228,0.039,0.02316666667,54,,,,,,,,,,
2017-03-02,0.037,0.037,0.037,0.051,0,0.032,0.02326666667,0.03985714286,0.0242,54,,,,,,,,,,
2017-03-03,0.038,0.038,0.038,0.045,0,0.03342857143,0.02376666667,0.04071428571,0.0251,54,,,,,,,,,,
2017-03-04,0.039,0.039,0.039,0.04,0,0.03485714286,0.0243,0.04142857143,0.02586666667,54,,,,,,,,,,
2017-03-05,0.039,0.039,0.039,0.036,0,0.03614285714,0.02486666667,0.042,0.0265,54,,,,,,,,,,
2017-03-06,0.039,0.039,0.039,0.034,0,0.03714285714,0.02543333333,0.04257142857,0.0271,54,,,,,,,,,,
2017-03-07,0.039,0.039,0.039,0.031,0,0.038,0.026,0.04114285714,0.02763333333,54,,,,,,,,,,
2017-03-08,0.039,0.039,0.039,0.029,0,0.03857142857,0.02656666667,0.038,0.0281,54,,,,,,,,,,
2017-03-09,0.039,0.039,0.039,0.027,0,0.03885714286,0.02713333333,0.03457142857,0.0285,54,,,,,,,,,,
2017-03-10,0.038,0.038,0.038,0.026,0,0.03885714286,0.0277,0.03185714286,0.0289,54,,,,,,,,,,
2017-03-11,0.037,0.037,0.037,0.026,0,0.03857142857,0.02823333333,0.02985714286,0.0293,54,,,,,,,,,,
2017-03-12,0.036,0.036,0.036,0.024,0,0.03814285714,0.02876666667,0.02814285714,0.02966666667,54,,,,,,,,,,
2017-03-13,0.036,0.036,0.036,0.035,0,0.03771428571,0.0293,0.02828571429,0.0304,54,,,,,,,,,,
2017-03-14,0.037,0.037,0.037,0.058,0,0.03742857143,0.0299,0.03214285714,0.03193333333,54,,,,,,,,,,
2017-03-15,0.04,0.04,0.04,0.104,0,0.03757142857,0.0306,0.04285714286,0.035,54,,,,,,,,,,
2017-03-16,0.047,0.047,0.047,0.125,0,0.03871428571,0.03153333333,0.05685714286,0.0388,54,,,,,,,,,,
2017-03-17,0.054,0.054,0.054,0.11,0,0.041,0.03273333333,0.06885714286,0.0421,54,,,,,,,,,,
2017-03-18,0.058,0.058,0.058,0.09,0,0.044,0.03406666667,0.078,0.04473333333,54,,,,,,,,,,
2017-03-19,0.061,0.061,0.061,0.074,0,0.04757142857,0.03553333333,0.08514285714,0.04686666667,54,,,,,,,,,,
2017-03-20,0.064,0.064,0.064,0.072,0,0.05157142857,0.0371,0.09042857143,0.04893333333,54,,,,,,,,,,
2017-03-21,0.067,0.067,0.067,0.086,0,0.05585714286,0.03876666667,0.09442857143,0.05133333333,54,,,,,,,,,,
2017-03-22,0.069,0.069,0.069,0.083,0,0.06,0.04043333333,0.09142857143,0.0527,54,,,,,,,,,,
2017-03-23,0.07,0.07,0.07,0.068,0,0.06328571429,0.04206666667,0.08328571429,0.05316666667,54,,,,,,,,,,
2017-03-24,0.069,0.069,0.069,0.056,0,0.06542857143,0.04353333333,0.07557142857,0.05343333333,54,,,,,,,,,,
2017-03-25,0.067,0.067,0.067,0.045,0,0.06671428571,0.04486666667,0.06914285714,0.05343333333,54,,,,,,,,,,
2017-03-26,0.064,0.064,0.064,0.04,0.1,0.06714285714,0.04606666667,0.06428571429,0.05346666667,54,,,,,,,,,,
2017-03-27,0.061,0.061,0.061,0.034,1.7,0.06671428571,0.04713333333,0.05885714286,0.05343333333,54,,,,,,,,,,
2017-03-28,0.058,0.058,0.058,0.028,2.2,0.06542857143,0.04806666667,0.05057142857,0.0533,54,,,,,,,,,,
2017-03-29,0.054,0.054,0.054,0.025,2.5,0.06328571429,0.0488,0.04228571429,0.05313333333,54,,,,,,,,,,
2017-03-30,0.052,0.052,0.052,0.023,2.2,0.06071428571,0.04943333333,0.03585714286,0.05253333333,54,,,,,,,,,,
2017-03-31,0.051,0.051,0.051,0.025,2.5,0.05814285714,0.04996666667,0.03142857143,0.05166666667,54,,,,,,,,,,
2017-04-01,0.05,0.05,0.05,0.036,3.3,0.05571428571,0.0504,0.03014285714,0.05116666667,54,,,,,,,,,,
2017-04-02,0.048,0.048,0.048,0.039,4.3,0.05342857143,0.05073333333,0.03,0.05096666667,54,,,,,,,,,,
2017-04-03,0.047,0.047,0.047,0.033,4.9,0.05142857143,0.051,0.02985714286,0.05073333333,54,,,,,,,,,,
2017-04-04,0.045,0.045,0.045,0.029,5.4,0.04957142857,0.0512,0.03,0.0505,54,,,,,,,,,,
2017-04-05,0.043,0.043,0.043,0.025,5.9,0.048,0.05133333333,0.03,0.0502,54,,,,,,,,,,
2017-04-06,0.041,0.041,0.041,0.021,6,0.04642857143,0.0514,0.02971428571,0.04986666667,54,,,,,,,,,,
2017-04-07,0.039,0.039,0.039,0.019,6.3,0.04471428571,0.0514,0.02885714286,0.04953333333,54,,,,,,,,,,
2017-04-08,0.037,0.037,0.037,0.018,6.6,0.04285714286,0.05133333333,0.02628571429,0.04923333333,54,,,,,,,,,,
2017-04-09,0.035,0.035,0.035,0.017,7.1,0.041,0.05123333333,0.02314285714,0.04893333333,54,,,,,,,,,,
2017-04-10,0.034,0.034,0.034,0.016,7.6,0.03914285714,0.05113333333,0.02071428571,0.0486,54,,,,,,,,,,
2017-04-11,0.032,0.032,0.032,0.015,7.4,0.03728571429,0.051,0.01871428571,0.0483,54,,,,,,,,,,
2017-04-12,0.031,0.031,0.031,0.014,6.6,0.03557142857,0.05083333333,0.01714285714,0.0476,54,,,,,,,,,,
2017-04-13,0.03,0.03,0.03,0.014,5.9,0.034,0.0506,0.01614285714,0.04613333333,54,,,,,,,,,,
2017-04-14,0.029,0.029,0.029,0.014,5,0.03257142857,0.05023333333,0.01542857143,0.04313333333,54,,,,,,,,,,
2017-04-15,0.028,0.028,0.028,0.013,4.2,0.03128571429,0.0496,0.01471428571,0.0394,54,,,,,,,,,,
2017-04-16,0.027,0.027,0.027,0.013,3.8,0.03014285714,0.0487,0.01414285714,0.03616666667,54,,,,,,,,,,
2017-04-17,0.026,0.026,0.026,0.012,3.2,0.029,0.04763333333,0.01357142857,0.03356666667,54,,,,,,,,,,
2017-04-18,0.025,0.025,0.025,0.012,3.3,0.028,0.04643333333,0.01314285714,0.0315,54,0.04285714286,3.05,3.9,0.4869047619,6.551923077,0.1285714286,0.2571428571,0.4214285714,0.844047619,
2017-04-19,0.024,0.024,0.024,0.012,3.8,0.027,0.0451,0.01285714286,0.0295,54,,,,,,,,,,
2017-04-20,0.023,0.023,0.023,0.013,4.6,0.026,0.04363333333,0.01271428571,0.02706666667,54,,,,,,,,,,
2017-04-21,0.022,0.022,0.022,0.012,5.4,0.025,0.04206666667,0.01242857143,0.0247,54,,,,,,,,,,
2017-04-22,0.021,0.021,0.021,0.011,5.9,0.024,0.04043333333,0.01214285714,0.0228,54,,,,,,,,,,
2017-04-23,0.02,0.02,0.02,0.01,6.1,0.023,0.0388,0.01171428571,0.02126666667,54,,,,,,,,,,
2017-04-24,0.021,0.021,0.021,0.011,5.6,0.02228571429,0.03726666667,0.01157142857,0.02013333333,54,,,,,,,,,,
2017-04-25,0.022,0.022,0.022,0.014,5.4,0.02185714286,0.03586666667,0.01185714286,0.01926666667,54,,,,,,,,,,
2017-04-26,0.022,0.022,0.022,0.019,5.7,0.02157142857,0.03456666667,0.01285714286,0.01876666667,54,,,,,,,,,,
2017-04-27,0.022,0.022,0.022,0.026,5.6,0.02142857143,0.03336666667,0.01471428571,0.0187,54,,,,,,,,,,
2017-04-28,0.023,0.023,0.023,0.028,5.8,0.02157142857,0.03233333333,0.017,0.0188,54,,,,,,,,,,
2017-04-29,0.023,0.023,0.023,0.026,5.9,0.02185714286,0.03136666667,0.01914285714,0.0189,54,,,,,,,,,,
2017-04-30,0.023,0.023,0.023,0.023,6.6,0.02228571429,0.03043333333,0.021,0.01883333333,54,,,,,,,,,,
2017-05-01,0.022,0.022,0.022,0.02,7.5,0.02242857143,0.0295,0.02228571429,0.0183,54,,,,,,,,,,
2017-05-02,0.021,0.021,0.021,0.017,8.4,0.02228571429,0.0286,0.02271428571,0.01756666667,54,,,,,,,,,,
2017-05-03,0.021,0.021,0.021,0.015,9,0.02214285714,0.02773333333,0.02214285714,0.01696666667,54,,,,,,,,,,
2017-05-04,0.02,0.02,0.02,0.014,9.4,0.02185714286,0.0269,0.02042857143,0.01646666667,54,,,,,,,,,,
2017-05-05,0.019,0.019,0.019,0.013,10.5,0.02128571429,0.0261,0.01828571429,0.01606666667,54,,,,,,,,,,
2017-05-06,0.018,0.018,0.018,0.011,11.1,0.02057142857,0.02533333333,0.01614285714,0.01573333333,54,,,,,,,,,,
2017-05-07,0.017,0.017,0.017,0.01,10.7,0.01971428571,0.0246,0.01428571429,0.01543333333,54,,,,,,,,,,
2017-05-08,0.017,0.017,0.017,0.009,9.8,0.019,0.02393333333,0.01271428571,0.01513333333,54,,,,,,,,,,
2017-05-09,0.016,0.016,0.016,0.009,8.8,0.01828571429,0.0233,0.01157142857,0.01486666667,54,,,,,,,,,,
2017-05-10,0.016,0.016,0.016,0.008,8.2,0.01757142857,0.0227,0.01057142857,0.0146,54,,,,,,,,,,
2017-05-11,0.015,0.015,0.015,0.008,7.7,0.01685714286,0.02213333333,0.009714285714,0.01436666667,54,,,,,,,,,,
2017-05-12,0.015,0.015,0.015,0.007,8.2,0.01628571429,0.0216,0.008857142857,0.01413333333,54,,,,,,,,,,
2017-05-13,0.014,0.014,0.014,0.007,9,0.01571428571,0.02106666667,0.008285714286,0.0139,54,,,,,,,,,,
2017-05-14,0.014,0.014,0.014,0.007,9.7,0.01528571429,0.02056666667,0.007857142857,0.01366666667,54,,,,,,,,,,
2017-05-15,0.014,0.014,0.014,0.006,9.3,0.01485714286,0.0201,0.007428571429,0.01343333333,54,,,,,,,,,,
2017-05-16,0.014,0.014,0.014,0.006,9.7,0.01457142857,0.01966666667,0.007,0.0132,54,,,,,,,,,,
2017-05-17,0.013,0.013,0.013,0.005,10.6,0.01414285714,0.01923333333,0.006571428571,0.01296666667,54,,,,,,,,,,
2017-05-18,0.013,0.013,0.013,0.005,12.2,0.01385714286,0.01883333333,0.006142857143,0.01273333333,54,,,,,,,,,,
2017-05-19,0.011,0.011,0.011,0.004,13.7,0.01328571429,0.0184,0.005714285714,0.01246666667,54,,,,,,,,,,
2017-05-20,0.011,0.011,0.011,0.003,14.2,0.01285714286,0.018,0.005142857143,0.01213333333,54,,,,,,,,,,
2017-05-21,0.01,0.01,0.01,0.003,14.9,0.01228571429,0.0176,0.004571428571,0.01183333333,54,,,,,,,,,,
2017-05-22,0.009,0.009,0.009,0.003,15.1,0.01157142857,0.0172,0.004142857143,0.01156666667,54,,,,,,,,,,
2017-05-23,0.008,0.008,0.008,0.003,15.4,0.01071428571,0.0168,0.003714285714,0.01133333333,54,,,,,,,,,,
2017-05-24,0.008,0.008,0.008,0.003,16.1,0.01,0.01636666667,0.003428571429,0.01106666667,54,,,,,,,,,,
2017-05-25,0.007,0.007,0.007,0.003,16.4,0.009142857143,0.01586666667,0.003142857143,0.0107,54,,,,,,,,,,
2017-05-26,0.007,0.007,0.007,0.003,16.8,0.008571428571,0.01536666667,0.003,0.01016666667,54,,,,,,,,,,
2017-05-27,0.006,0.006,0.006,0.003,17.8,0.007857142857,0.01483333333,0.003,0.0094,54,,,,,,,,,,
2017-05-28,0.006,0.006,0.006,0.003,18.7,0.007285714286,0.01426666667,0.003,0.008566666667,54,,,,,,,,,,
2017-05-29,0.006,0.006,0.006,0.004,18.7,0.006857142857,0.0137,0.003142857143,0.007833333333,54,,,,,,,,,,
2017-05-30,0.006,0.006,0.006,0.007,18.2,0.006571428571,0.01313333333,0.003714285714,0.0073,54,,,,,,,,,,
2017-05-31,0.007,0.007,0.007,0.004,17.7,0.006428571429,0.01263333333,0.003857142857,0.006766666667,54,,,,,,,,,,
2017-06-01,0.007,0.007,0.007,0.003,16.6,0.006428571429,0.01216666667,0.003857142857,0.0063,54,,,,,,,,,,
2017-06-02,0.006,0.006,0.006,0.003,16,0.006285714286,0.01166666667,0.003857142857,0.0059,54,,,,,,,,,,
2017-06-03,0.006,0.006,0.006,0.003,15.3,0.006285714286,0.0112,0.003857142857,0.005533333333,54,,,,,,,,,,
2017-06-04,0.006,0.006,0.006,0.006,15.5,0.006285714286,0.01076666667,0.004285714286,0.0053,54,,,,,,,,,,
2017-06-05,0.007,0.007,0.007,0.004,16,0.006428571429,0.0104,0.004285714286,0.005066666667,54,,,,,,,,,,
2017-06-06,0.006,0.006,0.006,0.004,16.7,0.006428571429,0.01003333333,0.003857142857,0.004866666667,54,,,,,,,,,,
2017-06-07,0.006,0.006,0.006,0.006,17,0.006285714286,0.009666666667,0.004142857143,0.004766666667,54,,,,,,,,,,
2017-06-08,0.007,0.007,0.007,0.006,16.8,0.006285714286,0.009366666667,0.004571428571,0.004666666667,54,,,,,,,,,,
2017-06-09,0.007,0.007,0.007,0.006,16.9,0.006428571429,0.009066666667,0.005,0.0046,54,,,,,,,,,,
2017-06-10,0.007,0.007,0.007,0.007,17.1,0.006571428571,0.0088,0.005571428571,0.004566666667,54,,,,,,,,,,
2017-06-11,0.007,0.007,0.007,0.007,17.3,0.006714285714,0.008533333333,0.005714285714,0.004566666667,54,,,,,,,,,,
2017-06-12,0.007,0.007,0.007,0.007,17.6,0.006714285714,0.0083,0.006142857143,0.004566666667,54,,,,,,,,,,
